customer_id,login_count,calculator_use_count_30d,calculator_use_count_total,product_page_view_count_30d,product_page_view_count_total,customer_care_chat_count,sms_click_count,preferred_product,product_view_concentration,days_since_last_intent_event,avg_session_duration,age,occupation_type,city_tier,existing_loan_count,residence_type,relationship_tenure_years,bureau_score_proxy
CUST000238,76,2,2,4,4,0,0,personal,1.0,8,179.70731707317074,33,salaried,tier2,0,owned,2.6,628
CUST000239,75,1,1,1,1,1,0,personal,1.0,4,175.01282051282053,26,self_employed,tier2,0,owned,2.1,561
CUST000240,110,11,11,15,15,0,3,personal,1.0,999,180.84892086330936,30,self_employed,tier3,1,owned,2.4,645
CUST000241,97,2,2,6,6,1,1,personal,1.0,3,174.5981308411215,27,salaried,tier2,1,owned,8.7,638
CUST000242,68,6,6,4,4,0,1,home,1.0,1,206.67088607594937,34,salaried,metro,2,rented,1.1,718
CUST000243,77,3,3,2,2,1,1,personal,1.0,11,191.32142857142858,21,business_owner,tier2,1,rented,1.1,607
CUST000244,82,2,2,2,2,0,0,mortgage,1.0,8,179.5,23,business_owner,metro,0,rented,2.7,702
CUST000245,80,3,3,7,7,0,2,personal,1.0,999,186.5326086956522,52,business_owner,metro,1,owned,1.9,696
CUST000246,70,0,0,3,3,0,0,home,1.0,9,163.46575342465752,24,salaried,tier3,2,owned,1.1,698
CUST000247,93,9,9,15,15,1,2,personal,1.0,1,171.6,26,self_employed,tier2,1,rented,6.6,673
CUST000248,88,17,17,10,10,0,0,personal,1.0,999,215.2,49,self_employed,tier2,0,owned,0.4,670
CUST000249,88,3,3,4,4,1,2,home,1.0,6,177.6530612244898,58,salaried,tier3,1,owned,2.4,672
CUST000250,95,8,8,2,2,1,1,auto,1.0,2,173.41121495327104,25,salaried,metro,0,owned,0.4,625
CUST000251,71,5,5,3,3,0,0,personal,1.0,999,189.0506329113924,32,business_owner,metro,0,rented,9.7,662
CUST000252,108,14,14,7,7,0,4,home,1.0,999,177.17293233082708,37,salaried,metro,0,owned,1.5,686
CUST000253,70,8,8,9,9,2,0,mortgage,1.0,3,179.32584269662922,48,salaried,metro,0,owned,0.0,793
CUST000254,79,2,2,2,2,0,0,auto,1.0,6,160.36144578313252,27,self_employed,tier2,1,rented,5.6,574
CUST000255,74,2,2,1,1,0,0,auto,1.0,3,165.01298701298703,33,self_employed,tier3,3,rented,7.2,600
CUST000256,84,6,6,2,2,2,0,personal,1.0,5,171.5,41,salaried,tier2,1,rented,0.2,705
CUST000257,88,8,8,5,5,0,2,auto,1.0,1,179.89320388349515,38,self_employed,metro,0,owned,0.7,788
CUST000258,55,0,0,0,0,0,0,none,0.0,999,151.52727272727273,31,salaried,tier2,0,rented,2.4,753
CUST000259,77,0,0,0,0,1,0,none,0.0,999,167.76923076923077,33,self_employed,metro,0,rented,2.6,656
CUST000260,77,2,2,6,6,0,0,home,1.0,9,191.9764705882353,24,salaried,tier2,1,owned,1.1,790
CUST000261,100,3,3,4,4,1,0,auto,1.0,7,165.2685185185185,33,self_employed,tier2,1,rented,1.3,517
CUST000262,86,0,0,1,1,0,1,mortgage,1.0,19,180.32954545454547,32,self_employed,metro,1,rented,8.5,721
CUST000263,80,3,3,3,3,0,1,auto,1.0,1,191.67816091954023,36,salaried,tier3,0,owned,3.9,651
CUST000264,84,5,5,0,0,0,0,personal,1.0,10,180.5505617977528,30,salaried,tier3,1,rented,0.1,736
CUST000265,94,15,15,12,12,3,1,personal,1.0,999,186.2,38,self_employed,metro,1,owned,1.9,770
CUST000266,92,6,6,6,6,1,0,home,1.0,2,178.82857142857142,43,salaried,tier2,1,rented,2.1,672
CUST000267,67,0,0,4,4,2,0,personal,1.0,1,178.84931506849315,36,salaried,tier2,1,rented,7.7,661
CUST000268,87,9,9,8,8,0,3,auto,1.0,3,189.4018691588785,37,salaried,metro,1,owned,2.5,644
CUST000269,78,5,5,6,6,0,0,personal,1.0,2,177.41573033707866,35,business_owner,metro,1,owned,1.6,807
CUST000270,94,17,17,6,6,0,3,auto,1.0,999,186.325,35,salaried,tier2,0,owned,2.9,661
CUST000271,77,1,1,0,0,0,0,auto,1.0,11,159.1153846153846,29,salaried,tier3,1,owned,15.0,675
CUST000272,100,8,8,8,8,0,1,personal,1.0,4,164.89743589743588,37,business_owner,tier2,0,rented,7.1,740
CUST000273,74,3,3,1,1,1,0,auto,1.0,6,173.1139240506329,34,salaried,tier2,1,owned,0.9,634
CUST000274,67,0,0,0,0,0,1,none,0.0,999,156.41176470588235,51,salaried,tier2,2,owned,1.4,657
CUST000275,88,7,7,6,6,1,1,auto,1.0,999,173.1359223300971,47,salaried,tier2,2,owned,4.7,764
CUST000276,81,6,6,4,4,1,0,auto,1.0,999,181.3586956521739,38,salaried,metro,1,owned,0.2,814
CUST000277,90,8,8,7,7,3,2,auto,1.0,1,180.43636363636364,28,salaried,metro,1,rented,2.4,609
CUST000278,80,1,1,0,0,0,0,personal,1.0,2,179.8148148148148,26,self_employed,tier3,0,rented,2.2,714
CUST000279,94,11,11,14,14,2,6,personal,1.0,999,172.66929133858267,44,salaried,tier3,1,rented,1.2,537
CUST000280,103,3,3,7,7,2,2,mortgage,1.0,999,183.98290598290598,37,self_employed,tier3,0,owned,0.4,770
CUST000281,84,3,3,2,2,0,1,mortgage,1.0,7,177.48888888888888,38,salaried,metro,0,rented,0.4,557
CUST000282,82,7,7,2,2,1,0,personal,1.0,999,178.8586956521739,21,salaried,tier2,1,owned,4.8,631
CUST000283,74,6,6,4,4,0,0,mortgage,1.0,5,167.89285714285714,42,salaried,tier2,0,owned,2.8,696
CUST000284,79,9,9,6,6,1,1,home,1.0,1,186.47916666666666,38,salaried,metro,0,rented,7.4,596
CUST000285,73,3,3,4,4,0,2,auto,1.0,999,166.23170731707316,26,self_employed,metro,3,owned,2.4,430
CUST000286,75,6,6,5,5,1,0,mortgage,1.0,2,188.71264367816093,31,salaried,tier3,0,owned,0.2,568
CUST000287,87,11,11,7,7,0,3,home,1.0,1,204.08333333333334,37,salaried,tier2,1,owned,3.2,663
CUST000288,77,4,4,9,9,0,0,home,1.0,3,168.16666666666666,35,salaried,tier2,0,rented,5.6,814
CUST000289,95,7,7,7,7,1,0,auto,1.0,1,177.14545454545456,32,self_employed,metro,1,owned,0.9,757
CUST000290,86,5,5,4,4,0,0,mortgage,1.0,5,166.56842105263158,34,salaried,tier2,0,rented,4.9,714
CUST000291,77,5,5,3,3,0,2,home,1.0,999,173.3793103448276,32,self_employed,metro,0,owned,5.7,694
CUST000292,66,0,0,0,0,0,0,none,0.0,999,159.07575757575756,36,salaried,metro,0,owned,3.1,726
CUST000293,72,5,5,4,4,1,1,home,1.0,4,188.75903614457832,46,salaried,tier2,1,owned,5.0,749
CUST000294,97,10,10,7,7,1,0,mortgage,1.0,1,190.8608695652174,21,self_employed,metro,0,rented,1.8,690
CUST000295,89,15,15,10,10,1,2,home,1.0,999,191.26495726495727,33,salaried,tier3,0,rented,0.5,693
CUST000296,105,15,15,10,10,1,2,auto,1.0,999,179.00751879699249,36,salaried,tier2,0,owned,1.0,673
CUST000297,83,9,9,7,7,0,0,auto,1.0,2,186.44444444444446,37,business_owner,metro,1,rented,5.5,745
CUST000298,77,1,1,1,1,0,0,personal,1.0,5,176.78481012658227,32,salaried,metro,1,rented,2.9,556
CUST000299,86,5,5,3,3,0,1,home,1.0,4,170.55789473684212,21,salaried,tier2,0,rented,0.2,656
CUST000300,80,12,12,6,6,0,0,home,1.0,1,197.16326530612244,37,salaried,metro,0,owned,6.9,716
CUST000301,82,4,4,12,12,1,0,home,1.0,999,174.92929292929293,48,salaried,metro,2,owned,3.2,459
CUST000302,75,6,6,5,5,1,1,personal,1.0,3,174.4431818181818,22,self_employed,tier2,3,rented,0.6,712
CUST000303,86,5,5,6,6,0,0,mortgage,1.0,1,164.31958762886597,41,salaried,metro,1,owned,2.8,751
CUST000304,52,0,0,0,0,0,0,none,0.0,999,163.28846153846155,32,business_owner,tier2,0,rented,3.3,504
CUST000305,82,2,2,1,1,0,0,personal,1.0,2,170.89411764705883,34,self_employed,tier2,1,rented,1.5,642
CUST000306,77,4,4,3,3,0,0,personal,1.0,2,155.54761904761904,26,business_owner,metro,1,owned,3.1,620
CUST000307,85,11,11,6,6,0,0,auto,1.0,1,194.05882352941177,32,self_employed,tier3,0,owned,14.2,575
CUST000308,77,5,5,8,8,0,0,personal,1.0,6,183.5222222222222,45,business_owner,tier2,1,owned,3.0,612
CUST000309,76,2,2,5,5,0,0,home,1.0,2,179.0,39,self_employed,tier2,1,owned,2.8,582
CUST000310,60,0,0,1,1,0,0,home,1.0,19,174.65573770491804,48,salaried,metro,1,owned,5.9,709
CUST000311,99,14,14,9,9,0,0,home,1.0,1,177.70491803278688,44,salaried,tier2,1,rented,3.9,792
CUST000312,68,3,3,1,1,0,0,mortgage,1.0,13,158.84722222222223,38,self_employed,metro,1,owned,2.8,729
CUST000313,73,3,3,2,2,1,1,home,1.0,5,174.05,48,salaried,tier2,1,owned,3.7,597
CUST000314,71,0,0,1,1,1,0,auto,1.0,12,165.43835616438355,38,self_employed,metro,0,rented,7.8,726
CUST000315,80,10,10,4,4,0,2,personal,1.0,3,189.625,41,salaried,tier3,0,owned,0.8,709
CUST000316,104,9,9,6,6,1,3,mortgage,1.0,2,183.22764227642276,32,self_employed,metro,1,rented,3.9,366
CUST000317,76,1,1,2,2,2,3,home,1.0,2,176.22619047619048,35,salaried,tier3,0,owned,0.2,791
CUST000318,76,6,6,9,9,2,1,mortgage,1.0,1,177.82978723404256,29,business_owner,tier3,0,rented,1.7,692
CUST000319,83,4,4,8,8,2,0,auto,1.0,999,189.50515463917526,42,salaried,tier2,1,rented,0.9,670
CUST000320,89,1,1,0,0,0,0,auto,1.0,5,166.92222222222222,25,salaried,metro,1,owned,1.3,523
CUST000321,70,0,0,0,0,1,1,none,0.0,999,164.875,41,self_employed,metro,0,owned,3.4,800
CUST000322,96,17,17,17,17,0,3,personal,1.0,1,216.27067669172934,33,self_employed,tier3,0,owned,0.6,685
CUST000323,71,6,6,4,4,0,2,personal,1.0,999,192.27710843373495,44,self_employed,tier2,0,owned,1.3,724
CUST000324,69,6,6,5,5,0,0,home,1.0,3,190.375,41,business_owner,tier2,1,owned,0.1,560
CUST000325,84,8,8,9,9,2,1,auto,1.0,4,196.27884615384616,49,salaried,metro,0,owned,1.6,701
CUST000326,106,2,2,4,4,0,2,mortgage,1.0,999,160.10526315789474,40,self_employed,tier3,0,rented,3.7,727
CUST000327,93,11,11,5,5,0,2,personal,1.0,1,189.1081081081081,22,salaried,metro,0,owned,7.9,640
CUST000328,77,2,2,3,3,0,0,home,1.0,2,170.64634146341464,34,salaried,metro,1,rented,3.0,563
CUST000329,76,8,8,4,4,0,0,auto,1.0,4,187.1590909090909,25,salaried,metro,1,owned,0.6,624
CUST000330,87,5,5,2,2,0,1,auto,1.0,6,183.47368421052633,30,salaried,tier2,3,owned,2.1,569
CUST000331,80,13,13,9,9,1,0,mortgage,1.0,999,185.7378640776699,47,salaried,tier3,0,owned,1.1,617
CUST000332,79,9,9,4,4,3,1,home,1.0,1,179.69791666666666,40,self_employed,tier3,2,owned,1.2,784
CUST000333,78,2,2,3,3,0,1,mortgage,1.0,6,167.0595238095238,29,salaried,metro,3,owned,1.3,637
CUST000334,103,6,6,8,8,2,2,mortgage,1.0,999,191.04132231404958,26,business_owner,metro,1,owned,1.4,672
CUST000335,70,5,5,3,3,1,1,auto,1.0,1,191.9625,35,salaried,tier3,0,owned,1.6,549
CUST000336,85,6,6,5,5,3,1,mortgage,1.0,5,189.48,25,salaried,tier2,1,rented,1.0,675
CUST000337,79,4,4,3,3,1,1,auto,1.0,3,167.0568181818182,29,self_employed,metro,0,rented,0.2,666
CUST000338,80,3,3,3,3,1,0,personal,1.0,16,168.13793103448276,37,salaried,metro,1,rented,3.8,591
CUST000339,80,2,2,0,0,1,0,personal,1.0,9,149.7710843373494,44,salaried,tier2,0,owned,2.0,777
CUST000340,89,9,9,10,10,2,2,mortgage,1.0,1,188.72321428571428,39,self_employed,tier3,2,rented,1.9,773
CUST000341,66,1,1,0,0,0,0,home,1.0,21,147.67164179104478,21,salaried,tier2,0,owned,3.7,585
CUST000342,82,9,9,8,8,2,0,home,1.0,1,169.58415841584159,37,salaried,metro,1,owned,0.1,715
CUST000343,75,1,1,0,0,1,0,personal,1.0,3,162.4805194805195,35,self_employed,tier2,0,owned,1.5,513
CUST000344,86,8,8,9,9,0,2,mortgage,1.0,2,174.22857142857143,38,salaried,metro,0,owned,0.9,708
CUST000345,78,1,1,6,6,3,0,home,1.0,5,179.5340909090909,47,self_employed,tier3,0,owned,1.4,725
CUST000346,61,3,3,1,1,0,0,mortgage,1.0,999,198.6769230769231,21,self_employed,metro,1,rented,2.3,578
CUST000347,97,17,17,13,13,1,1,home,1.0,999,193.30232558139534,30,salaried,metro,2,rented,1.8,681
CUST000348,79,4,4,13,13,1,1,auto,1.0,1,174.22448979591837,39,salaried,tier2,1,owned,3.7,691
CUST000349,86,6,6,8,8,0,1,auto,1.0,999,171.11881188118812,22,salaried,metro,0,rented,2.3,900
CUST000350,82,10,10,7,7,2,0,personal,1.0,2,188.06930693069307,46,self_employed,metro,0,owned,13.2,875
CUST000351,100,10,10,15,15,1,3,auto,1.0,999,204.45736434108528,37,salaried,tier2,1,owned,0.6,658
CUST000352,85,4,4,2,2,0,1,home,1.0,1,183.2826086956522,41,business_owner,tier3,1,owned,5.1,620
CUST000353,81,8,8,7,7,0,0,home,1.0,1,187.05208333333334,30,salaried,tier3,0,owned,4.1,702
CUST000354,76,4,4,1,1,3,1,mortgage,1.0,4,170.75294117647059,41,self_employed,metro,1,owned,3.2,781
CUST000355,87,6,6,13,13,0,0,mortgage,1.0,2,188.83018867924528,43,salaried,metro,1,owned,2.0,504
CUST000356,59,2,2,0,0,0,0,mortgage,1.0,999,151.0,36,salaried,tier2,0,owned,12.7,466
CUST000357,97,20,20,18,18,1,0,personal,1.0,999,192.88970588235293,36,salaried,tier2,1,rented,9.0,576
CUST000358,78,5,5,9,9,0,0,home,1.0,999,191.77173913043478,37,salaried,metro,1,rented,2.5,748
CUST000359,74,1,1,1,1,0,0,mortgage,1.0,16,169.85526315789474,28,business_owner,tier3,0,rented,2.5,728
CUST000360,96,4,4,4,4,1,0,home,1.0,999,165.85714285714286,33,salaried,tier3,2,owned,1.1,669
CUST000361,96,4,4,6,6,0,0,personal,1.0,999,169.31132075471697,33,salaried,metro,0,owned,0.3,754
CUST000362,79,3,3,3,3,0,0,personal,1.0,3,172.21176470588236,38,salaried,tier3,1,owned,3.8,638
CUST000363,79,2,2,4,4,1,0,personal,1.0,2,191.67441860465115,42,salaried,tier2,1,owned,3.6,655
CUST000364,78,2,2,2,2,1,0,auto,1.0,1,167.42168674698794,26,business_owner,metro,0,owned,4.1,714
CUST000365,85,3,3,4,4,2,0,personal,1.0,999,182.08510638297872,33,business_owner,tier2,0,rented,3.6,809
CUST000366,85,13,13,4,4,0,0,personal,1.0,999,192.91176470588235,46,business_owner,metro,0,rented,4.0,692
CUST000367,81,6,6,5,5,3,2,home,1.0,4,180.8762886597938,29,salaried,metro,2,owned,1.6,671
CUST000368,77,0,0,1,1,1,0,mortgage,1.0,11,155.60759493670886,28,salaried,tier3,0,rented,0.6,716
CUST000369,92,5,5,5,5,0,2,home,1.0,5,177.34615384615384,36,self_employed,tier2,0,owned,1.0,783
CUST000370,80,6,6,10,10,1,2,home,1.0,2,189.44444444444446,41,salaried,metro,1,owned,1.9,622
CUST000371,105,15,15,14,14,2,5,personal,1.0,1,182.12056737588654,35,self_employed,tier2,0,owned,0.0,639
CUST000372,73,0,0,4,4,0,0,auto,1.0,15,173.57142857142858,45,salaried,tier3,1,owned,2.5,587
CUST000373,86,11,11,11,11,0,0,home,1.0,1,184.4814814814815,41,salaried,tier2,1,owned,1.0,728
CUST000374,92,7,7,8,8,0,1,personal,1.0,999,168.03703703703704,41,business_owner,tier3,0,owned,1.5,584
CUST000375,75,2,2,1,1,1,0,home,1.0,14,164.9240506329114,39,salaried,tier3,0,owned,4.1,737
CUST000376,106,6,6,7,7,0,0,home,1.0,2,191.47058823529412,53,business_owner,metro,1,owned,14.6,522
CUST000377,91,9,9,9,9,0,0,auto,1.0,2,195.3119266055046,33,salaried,tier2,0,rented,3.8,656
CUST000378,90,5,5,6,6,0,2,auto,1.0,999,161.58252427184465,21,salaried,tier2,0,rented,3.6,674
CUST000379,106,8,8,3,3,0,2,mortgage,1.0,3,169.32773109243698,47,salaried,tier3,1,owned,0.4,840
CUST000380,88,8,8,8,8,1,2,personal,1.0,4,186.70093457943926,31,salaried,metro,1,rented,1.9,742
CUST000381,94,9,9,10,10,2,1,mortgage,1.0,1,193.99137931034483,35,salaried,metro,2,rented,1.0,647
CUST000382,70,4,4,7,7,1,3,personal,1.0,999,192.91764705882352,45,salaried,metro,0,rented,1.6,608
CUST000383,71,13,13,10,10,0,3,auto,1.0,1,172.15463917525773,22,self_employed,tier2,1,owned,2.9,619
CUST000384,110,4,4,7,7,0,1,personal,1.0,1,184.9344262295082,24,business_owner,tier3,0,rented,4.4,578
CUST000385,64,0,0,4,4,1,0,auto,1.0,6,169.8985507246377,22,salaried,tier3,0,rented,2.7,825
CUST000386,89,6,6,10,10,1,1,auto,1.0,4,173.41121495327104,28,salaried,tier2,1,rented,0.9,611
CUST000387,99,13,13,13,13,0,1,mortgage,1.0,999,193.4206349206349,38,salaried,metro,1,owned,5.6,834
CUST000388,91,0,0,5,5,0,1,home,1.0,999,162.91752577319588,39,self_employed,metro,0,rented,0.3,663
CUST000389,84,3,3,2,2,0,0,personal,1.0,1,162.37078651685394,37,salaried,tier3,0,owned,3.7,672
CUST000390,98,5,5,8,8,3,2,home,1.0,1,163.42241379310346,23,salaried,tier2,0,rented,0.6,688
CUST000391,90,7,7,6,6,1,3,personal,1.0,999,188.42990654205607,21,salaried,tier3,1,rented,5.2,788
CUST000392,107,3,3,11,11,0,0,mortgage,1.0,999,189.31404958677686,35,salaried,metro,1,owned,6.1,603
CUST000393,94,10,10,10,10,1,2,home,1.0,1,171.56410256410257,31,salaried,tier2,0,owned,1.2,700
CUST000394,72,0,0,0,0,0,0,none,0.0,999,145.375,38,salaried,tier3,1,owned,4.6,626
CUST000395,66,1,1,4,4,0,0,auto,1.0,4,171.38028169014083,40,business_owner,metro,0,rented,5.3,716
CUST000396,72,5,5,3,3,0,1,mortgage,1.0,999,175.25925925925927,36,salaried,metro,2,rented,8.7,661
CUST000397,76,5,5,1,1,0,1,mortgage,1.0,999,158.33734939759037,41,salaried,tier2,1,owned,2.2,622
CUST000398,74,0,0,0,0,0,0,none,0.0,999,162.66216216216216,36,salaried,tier2,0,rented,0.4,702
CUST000399,93,16,16,9,9,3,1,mortgage,1.0,999,193.65573770491804,39,salaried,tier3,0,owned,2.2,555
CUST000400,78,6,6,3,3,1,1,mortgage,1.0,1,168.92134831460675,29,salaried,tier3,0,owned,0.9,730
CUST000401,87,5,5,7,7,2,0,personal,1.0,2,187.20792079207922,33,salaried,tier2,0,owned,2.1,689
CUST000402,73,2,2,0,0,1,0,home,1.0,23,154.23684210526315,36,salaried,metro,1,owned,0.4,630
CUST000403,79,9,9,9,9,1,4,home,1.0,1,209.15686274509804,41,self_employed,tier2,0,owned,2.3,713
CUST000404,122,10,10,21,21,0,0,home,1.0,999,192.31372549019608,31,salaried,tier3,1,rented,2.3,592
CUST000405,94,8,8,7,7,1,0,home,1.0,999,175.8181818181818,39,business_owner,tier2,2,rented,0.2,662
CUST000406,98,12,12,4,4,1,3,home,1.0,1,197.23728813559322,32,salaried,tier3,0,rented,1.5,687
CUST000407,85,8,8,9,9,3,4,home,1.0,999,174.85321100917432,34,salaried,tier2,0,owned,8.5,743
CUST000408,74,1,1,5,5,2,1,mortgage,1.0,8,161.0722891566265,41,business_owner,metro,1,rented,0.9,705
CUST000409,90,2,2,6,6,1,1,home,1.0,6,180.57,21,self_employed,tier2,1,owned,2.9,554
CUST000410,72,1,1,0,0,1,1,auto,1.0,29,167.65333333333334,24,salaried,tier2,1,rented,4.8,707
CUST000411,69,1,1,1,1,0,1,home,1.0,999,180.77777777777777,23,self_employed,metro,0,rented,2.1,719
CUST000412,92,8,8,15,15,1,1,home,1.0,1,192.68376068376068,21,salaried,metro,0,rented,0.8,484
CUST000413,84,6,6,5,5,0,1,mortgage,1.0,2,181.17708333333334,29,salaried,tier2,1,rented,3.4,573
CUST000414,64,5,5,1,1,0,1,home,1.0,10,192.19718309859155,40,self_employed,metro,0,owned,15.0,860
CUST000415,83,5,5,10,10,0,3,personal,1.0,999,194.86138613861385,32,self_employed,metro,1,owned,3.9,625
CUST000416,82,10,10,5,5,1,1,home,1.0,999,178.6060606060606,36,salaried,tier2,1,rented,3.8,627
CUST000417,86,2,2,11,11,0,1,home,1.0,3,196.17,43,self_employed,tier3,0,owned,4.3,626
CUST000418,79,5,5,9,9,1,1,home,1.0,11,162.82105263157894,45,salaried,tier2,0,rented,0.1,622
CUST000419,78,1,1,2,2,1,0,mortgage,1.0,8,159.5609756097561,34,salaried,tier3,1,owned,3.6,495
CUST000420,98,1,1,2,2,2,1,home,1.0,3,171.85576923076923,45,business_owner,tier3,0,rented,0.5,553
CUST000421,65,1,1,2,2,0,0,mortgage,1.0,5,158.4264705882353,35,salaried,tier2,0,owned,5.1,597
CUST000422,90,7,7,12,12,3,0,home,1.0,999,188.66071428571428,28,salaried,metro,1,owned,2.5,634
CUST000423,88,1,1,1,1,0,0,home,1.0,26,160.2,30,salaried,tier3,1,rented,2.1,585
CUST000424,102,14,14,8,8,1,3,personal,1.0,999,191.4765625,23,salaried,metro,2,rented,0.6,545
CUST000425,105,11,11,10,10,1,3,home,1.0,3,173.07692307692307,27,salaried,tier3,2,rented,0.9,630
CUST000426,70,8,8,5,5,2,0,auto,1.0,999,170.58823529411765,32,business_owner,tier2,1,rented,1.8,755
CUST000427,95,14,14,12,12,0,1,personal,1.0,1,191.39344262295083,41,self_employed,metro,2,owned,0.9,594
CUST000428,104,15,15,16,16,1,2,mortgage,1.0,999,197.7246376811594,48,self_employed,tier2,0,owned,15.0,663
CUST000429,79,4,4,4,4,0,0,personal,1.0,7,145.16091954022988,23,salaried,tier2,1,rented,0.8,809
CUST000430,96,12,12,12,12,2,1,auto,1.0,999,193.60162601626016,38,salaried,tier3,1,rented,9.1,618
CUST000431,76,4,4,3,3,2,0,auto,1.0,6,163.27058823529413,26,salaried,metro,2,rented,2.1,900
CUST000432,79,3,3,1,1,0,1,mortgage,1.0,999,173.0,38,salaried,tier3,2,rented,7.6,710
CUST000433,106,13,13,15,15,0,4,auto,1.0,999,187.42753623188406,33,salaried,metro,0,rented,4.1,686
CUST000434,78,12,12,10,10,1,3,mortgage,1.0,1,186.27884615384616,21,self_employed,tier3,0,owned,2.9,657
CUST000435,80,5,5,1,1,0,1,auto,1.0,2,174.28735632183907,42,business_owner,tier3,0,rented,10.2,775
CUST000436,77,9,9,7,7,2,3,mortgage,1.0,2,182.78571428571428,30,salaried,metro,1,rented,5.1,592
CUST000437,79,12,12,11,11,2,3,mortgage,1.0,999,201.5981308411215,30,salaried,metro,1,owned,4.2,641
CUST000438,89,4,4,10,10,0,1,mortgage,1.0,1,161.69230769230768,26,self_employed,tier3,0,rented,0.5,824
CUST000439,85,8,8,3,3,0,0,personal,1.0,1,172.53125,29,salaried,tier3,1,rented,4.7,571
CUST000440,81,11,11,7,7,1,3,auto,1.0,1,192.54368932038835,38,business_owner,metro,1,owned,2.9,637
CUST000441,76,2,2,1,1,2,0,personal,1.0,20,168.0493827160494,33,salaried,tier2,1,owned,1.1,620
CUST000442,89,4,4,10,10,1,0,auto,1.0,999,170.51923076923077,37,salaried,tier3,1,owned,0.2,506
CUST000443,77,7,7,7,7,1,0,auto,1.0,2,178.3913043478261,37,salaried,metro,0,owned,1.2,771
CUST000444,90,14,14,5,5,1,3,personal,1.0,1,195.13274336283186,45,business_owner,tier2,1,owned,4.1,651
CUST000445,100,8,8,15,15,0,1,home,1.0,999,198.90322580645162,32,salaried,tier2,1,rented,0.9,776
CUST000446,77,6,6,8,8,0,0,auto,1.0,5,195.53846153846155,23,self_employed,metro,0,rented,0.6,639
CUST000447,84,5,5,10,10,0,0,auto,1.0,8,179.11111111111111,43,salaried,tier3,0,owned,8.4,592
CUST000448,81,11,11,7,7,0,1,mortgage,1.0,1,181.42,32,salaried,metro,0,owned,0.5,620
CUST000449,92,10,10,9,9,0,0,auto,1.0,999,182.24324324324326,43,business_owner,tier3,0,rented,1.4,741
CUST000450,96,5,5,4,4,0,1,personal,1.0,3,171.85849056603774,38,salaried,tier2,0,rented,10.9,607
CUST000451,95,8,8,8,8,0,1,personal,1.0,999,192.74107142857142,33,salaried,tier2,0,rented,3.5,714
CUST000452,69,2,2,5,5,0,1,home,1.0,1,168.80519480519482,37,salaried,tier2,0,rented,1.4,683
CUST000453,101,9,9,12,12,2,2,personal,1.0,999,190.3095238095238,50,business_owner,tier2,0,owned,0.5,586
CUST000454,79,6,6,11,11,4,0,auto,1.0,2,200.96,51,salaried,tier3,2,rented,2.9,639
CUST000455,71,5,5,3,3,0,1,mortgage,1.0,999,166.925,35,salaried,tier2,0,rented,1.9,680
CUST000456,119,14,14,21,21,3,4,mortgage,1.0,999,198.16770186335404,36,business_owner,tier3,0,rented,4.0,652
CUST000457,88,11,11,5,5,0,2,mortgage,1.0,999,178.85849056603774,43,self_employed,tier2,2,owned,4.8,850
CUST000458,69,6,6,3,3,0,1,home,1.0,2,188.9240506329114,28,business_owner,metro,0,owned,0.6,701
CUST000459,68,2,2,2,2,0,1,mortgage,1.0,9,163.13698630136986,37,self_employed,metro,0,owned,3.7,662
CUST000460,84,2,2,4,4,0,0,personal,1.0,6,156.0222222222222,34,self_employed,tier3,0,owned,2.4,622
CUST000461,68,3,3,2,2,0,0,personal,1.0,7,162.16438356164383,37,salaried,tier2,0,owned,5.1,659
CUST000462,88,5,5,8,8,3,1,mortgage,1.0,2,184.82857142857142,28,salaried,tier2,1,rented,3.2,625
CUST000463,74,3,3,3,3,0,0,auto,1.0,2,150.9875,22,self_employed,tier2,0,rented,1.6,605
CUST000464,78,0,0,1,1,1,1,home,1.0,24,140.53086419753086,21,self_employed,tier2,2,rented,9.7,708
CUST000465,79,1,1,4,4,0,1,personal,1.0,8,176.23529411764707,26,business_owner,tier2,1,rented,0.3,818
CUST000466,85,5,5,2,2,1,1,personal,1.0,1,184.2340425531915,31,salaried,tier2,0,rented,0.2,639
CUST000467,94,4,4,1,1,0,0,home,1.0,1,176.63636363636363,32,salaried,tier3,0,owned,2.2,668
CUST000468,83,2,2,3,3,1,0,mortgage,1.0,2,161.8314606741573,50,salaried,metro,0,owned,0.6,520
CUST000469,81,0,0,1,1,0,0,personal,1.0,9,167.90243902439025,43,self_employed,tier2,0,rented,0.2,664
CUST000470,112,9,9,6,6,0,0,mortgage,1.0,999,179.0,27,salaried,metro,2,owned,0.1,537
CUST000471,85,2,2,3,3,0,1,auto,1.0,18,154.74725274725276,37,self_employed,tier3,0,owned,9.7,528
CUST000472,74,1,1,5,5,0,1,mortgage,1.0,5,173.53086419753086,31,salaried,tier2,0,rented,5.3,574
